Code,_StartTime,_EndTime,StartTime,EndTime,Type,Change
FK12,Oct 2007,Dec 2018,"£192,500","£244,495",Detached,+27%
FK12,Oct 2007,Dec 2018,"£95,000","£80,000",All,-16%
FK12,Oct 2007,Dec 2018,-,"£80,000",Terraced,-
FK12,Oct 2007,Dec 2018,"£147,000","£178,995",Semi,+22%
FK1,Oct 2007,Dec 2018,"£83,998","£69,000",Flat,-18%
FK1,Oct 2007,Dec 2018,"£195,000","£280,000",Detached,+44%
FK1,Oct 2007,Dec 2018,"£132,498","£149,998",All,+13%
FK1,Oct 2007,Dec 2018,"£93,000","£154,998",Terraced,+67%
FK1,Oct 2007,Dec 2018,"£135,000","£149,995",Semi,+11%
EX8,Sep 2006,Dec 2018,"£169,950","£199,950",Flat,+18%
EX8,Sep 2006,Dec 2018,"£265,000","£335,000",Detached,+26%
EX8,Sep 2006,Dec 2018,"£209,950","£267,500",All,+27%
EX8,Sep 2006,Dec 2018,"£179,950","£225,000",Terraced,+25%
EX8,Sep 2006,Dec 2018,"£189,950","£279,950",Semi,+47%
FK13,Oct 2007,Dec 2018,"£79,000","£49,995",Flat,-37%
FK13,Oct 2007,Dec 2018,"£189,995","£182,498",Detached,-4%
FK13,Oct 2007,Dec 2018,"£124,950","£70,000",All,-44%
FK13,Oct 2007,Dec 2018,-,"£95,000",Terraced,-
FK13,Oct 2007,Dec 2018,"£89,998","£126,998",Semi,+41%
FK14,Oct 2007,Dec 2018,"£630,000","£140,000",Flat,-78%
FK14,Oct 2007,Dec 2018,"£280,000","£325,000",Detached,+16%
FK14,Oct 2007,Dec 2018,"£320,000","£239,995",All,-25%
FK14,Oct 2007,Dec 2018,-,"£177,498",Terraced,-
FK14,Oct 2007,Dec 2018,"£775,000","£169,500",Semi,-78%
FK15,Oct 2007,Dec 2018,"£135,000","£102,500",Flat,-24%
FK15,Oct 2007,Dec 2018,"£282,500","£475,000",Detached,+68%
FK15,Oct 2007,Dec 2018,"£249,999","£285,000",All,+14%
FK15,Oct 2007,Dec 2018,"£115,000","£215,000",Terraced,+87%
FK15,Oct 2007,Dec 2018,"£169,500","£196,250",Semi,+16%
FK17,Oct 2007,Dec 2018,"£101,500","£93,475",Flat,-8%
FK17,Oct 2007,Dec 2018,"£249,500","£325,000",Detached,+30%
FK17,Oct 2007,Dec 2018,"£220,000","£175,000",All,-20%
FK17,Oct 2007,Dec 2018,-,"£120,000",Terraced,-
FK17,Oct 2007,Dec 2018,"£137,000","£210,000",Semi,+53%
FK16,Oct 2007,Dec 2018,"£106,000","£95,000",Flat,-10%
FK16,Oct 2007,Dec 2018,"£305,000","£370,000",Detached,+21%
FK16,Oct 2007,Dec 2018,"£420,000","£145,000",All,-65%
FK16,Oct 2007,Dec 2018,-,-,Terraced,-
FK16,Oct 2007,Dec 2018,-,"£162,500",Semi,-
FK18,Oct 2007,Dec 2018,-,-,Flat,-
FK18,Oct 2007,Dec 2018,-,"£95,000",Detached,-
FK18,Oct 2007,Dec 2018,"£275,000","£187,500",All,-32%
FK18,Oct 2007,Dec 2018,-,-,Terraced,-
FK18,Oct 2007,Dec 2018,"£275,000","£280,000",Semi,+2%
FK19,Oct 2007,Dec 2018,-,-,Flat,-
FK19,Oct 2007,Dec 2018,"£260,000","£325,000",Detached,+25%
FK19,Oct 2007,Dec 2018,"£295,000","£319,000",All,+8%
FK19,Oct 2007,Dec 2018,"£335,000",-,Terraced,-
FK19,Oct 2007,Dec 2018,"£165,000",-,Semi,-
FK2,Oct 2007,Dec 2018,"£74,000","£69,998",Flat,-5%
FK2,Oct 2007,Dec 2018,"£199,373","£330,000",Detached,+66%
FK2,Oct 2007,Dec 2018,"£149,973","£160,000",All,+7%
FK2,Oct 2007,Dec 2018,"£104,000","£94,450",Terraced,-9%
FK2,Oct 2007,Dec 2018,"£125,000","£132,250",Semi,+6%
FK20,Oct 2007,Dec 2018,-,-,Flat,-
FK20,Oct 2007,Dec 2018,"£230,000","£149,500",Detached,-35%
FK20,Oct 2007,Dec 2018,"£172,500","£187,250",All,+9%
FK20,Oct 2007,Dec 2018,-,-,Terraced,-
FK20,Oct 2007,Dec 2018,"£115,000","£225,000",Semi,+96%
FK3,Oct 2007,Dec 2018,"£68,000","£65,000",Flat,-4%
FK3,Oct 2007,Dec 2018,"£204,000","£301,500",Detached,+48%
FK3,Oct 2007,Dec 2018,"£89,000","£75,000",All,-16%
FK3,Oct 2007,Dec 2018,"£89,000","£80,000",Terraced,-10%
FK3,Oct 2007,Dec 2018,"£112,000","£110,000",Semi,-2%
FK21,Oct 2007,Dec 2018,-,"£82,500",Flat,-
FK21,Oct 2007,Dec 2018,"£290,000","£300,000",Detached,+3%
FK21,Oct 2007,Dec 2018,"£285,000","£245,000",All,-14%
FK21,Oct 2007,Dec 2018,-,-,Terraced,-
FK21,Oct 2007,Dec 2018,"£166,000","£182,250",Semi,+10%
FK5,Oct 2007,Dec 2018,"£122,950","£80,000",Flat,-35%
FK5,Oct 2007,Dec 2018,"£242,000","£318,000",Detached,+31%
FK5,Oct 2007,Dec 2018,"£197,500","£156,500",All,-21%
FK5,Oct 2007,Dec 2018,"£173,475","£160,000",Terraced,-8%
FK5,Oct 2007,Dec 2018,"£134,975","£109,995",Semi,-19%
FK6,Oct 2007,Dec 2018,"£69,000","£59,973",Flat,-13%
FK6,Oct 2007,Dec 2018,"£192,000","£212,498",Detached,+11%
FK6,Oct 2007,Dec 2018,"£134,950","£149,995",All,+11%
FK6,Oct 2007,Dec 2018,"£85,000","£139,950",Terraced,+65%
FK6,Oct 2007,Dec 2018,"£104,750","£147,500",Semi,+41%
FK7,Oct 2007,Dec 2018,"£85,000","£78,500",Flat,-8%
FK7,Oct 2007,Dec 2018,"£205,000","£279,000",Detached,+36%
FK7,Oct 2007,Dec 2018,"£138,500","£139,750",All,+1%
FK7,Oct 2007,Dec 2018,"£98,250","£110,000",Terraced,+12%
FK7,Oct 2007,Dec 2018,"£120,000","£130,000",Semi,+8%
FK8,Oct 2007,Dec 2018,"£120,000","£142,250",Flat,+19%
FK8,Oct 2007,Dec 2018,"£365,000","£369,995",Detached,+1%
FK8,Oct 2007,Dec 2018,"£155,000","£174,500",All,+13%
FK8,Oct 2007,Dec 2018,"£149,998","£137,500",Terraced,-8%
FK8,Oct 2007,Dec 2018,"£302,000","£175,000",Semi,-42%
FK9,Oct 2007,Dec 2018,"£201,500","£162,500",Flat,-19%
FK9,Oct 2007,Dec 2018,"£265,750","£499,000",Detached,+88%
FK9,Oct 2007,Dec 2018,"£221,500","£335,000",All,+51%
FK9,Oct 2007,Dec 2018,"£218,000","£108,000",Terraced,-50%
FK9,Oct 2007,Dec 2018,"£190,000","£297,500",Semi,+57%
FY1,Sep 2006,Dec 2018,"£94,950","£75,000",Flat,-21%
FY1,Sep 2006,Dec 2018,"£174,950","£200,000",Detached,+14%
FY1,Sep 2006,Dec 2018,"£119,950","£89,950",All,-25%
FY1,Sep 2006,Dec 2018,"£105,950","£84,950",Terraced,-20%
FY1,Sep 2006,Dec 2018,"£138,450","£105,000",Semi,-24%
FY2,Sep 2006,Dec 2018,"£114,950","£90,000",Flat,-22%
FY2,Sep 2006,Dec 2018,"£233,975","£199,975",Detached,-15%
FY2,Sep 2006,Dec 2018,"£149,975","£129,950",All,-13%
FY2,Sep 2006,Dec 2018,"£130,000","£112,475",Terraced,-13%
FY2,Sep 2006,Dec 2018,"£149,950","£133,000",Semi,-11%
FY3,Sep 2006,Dec 2018,"£89,950","£74,975",Flat,-17%
FY3,Sep 2006,Dec 2018,"£239,950","£251,995",Detached,+5%
FY3,Sep 2006,Dec 2018,"£139,950","£119,950",All,-14%
FY3,Sep 2006,Dec 2018,"£115,975","£90,000",Terraced,-22%
FY3,Sep 2006,Dec 2018,"£139,950","£122,500",Semi,-12%
FY5,Sep 2006,Dec 2018,"£129,950","£80,000",Flat,-38%
FY5,Sep 2006,Dec 2018,"£224,950","£229,950",Detached,+2%
FY5,Sep 2006,Dec 2018,"£165,000","£142,500",All,-14%
FY5,Sep 2006,Dec 2018,"£132,950","£115,000",Terraced,-14%
FY5,Sep 2006,Dec 2018,"£149,950","£132,500",Semi,-12%
FY4,Sep 2006,Dec 2018,"£139,950","£85,000",Flat,-39%
FY4,Sep 2006,Dec 2018,"£235,000","£245,000",Detached,+4%
FY4,Sep 2006,Dec 2018,"£159,950","£126,000",All,-21%
FY4,Sep 2006,Dec 2018,"£125,000","£92,950",Terraced,-26%
FY4,Sep 2006,Dec 2018,"£153,975","£129,950",Semi,-16%
FY6,Sep 2006,Dec 2018,"£124,950","£129,975",Flat,+4%
FY6,Sep 2006,Dec 2018,"£285,000","£315,000",Detached,+11%
FY6,Sep 2006,Dec 2018,"£219,950","£199,950",All,-9%
FY6,Sep 2006,Dec 2018,"£159,950","£135,000",Terraced,-16%
FY6,Sep 2006,Dec 2018,"£175,000","£165,000",Semi,-6%
FY7,Sep 2006,Dec 2018,"£100,000","£77,500",Flat,-23%
FY7,Sep 2006,Dec 2018,"£191,225","£192,450",Detached,+1%
FY7,Sep 2006,Dec 2018,"£154,950","£105,000",All,-32%
FY7,Sep 2006,Dec 2018,"£115,975","£92,500",Terraced,-20%
FY7,Sep 2006,Dec 2018,"£149,950","£128,725",Semi,-14%
FY8,Sep 2006,Dec 2018,"£178,750","£138,500",Flat,-23%
FY8,Sep 2006,Dec 2018,"£305,000","£388,725",Detached,+27%
FY8,Sep 2006,Dec 2018,"£255,000","£200,000",All,-22%
FY8,Sep 2006,Dec 2018,"£249,950","£172,500",Terraced,-31%
FY8,Sep 2006,Dec 2018,"£255,000","£228,000",Semi,-11%
G1,Oct 2007,Dec 2018,"£191,000","£91,000",Flat,-52%
G1,Oct 2007,Dec 2018,-,-,Detached,-
G1,Oct 2007,Dec 2018,"£190,000","£85,500",All,-55%
G1,Oct 2007,Dec 2018,"£172,000",-,Terraced,-
G1,Oct 2007,Dec 2018,-,-,Semi,-
G11,Oct 2007,Dec 2018,"£177,950","£165,000",Flat,-7%
G11,Oct 2007,Dec 2018,"£475,000","£965,000",Detached,+103%
G11,Oct 2007,Dec 2018,"£177,950","£169,000",All,-5%
G11,Oct 2007,Dec 2018,"£194,995","£465,000",Terraced,+138%
G11,Oct 2007,Dec 2018,"£115,000","£337,000",Semi,+193%
G12,Oct 2007,Dec 2018,"£171,725","£200,000",Flat,+16%
G12,Oct 2007,Dec 2018,"£283,500","£1,750,000",Detached,+517%
G12,Oct 2007,Dec 2018,"£194,998","£225,000",All,+15%
G12,Oct 2007,Dec 2018,"£205,000","£240,000",Terraced,+17%
G12,Oct 2007,Dec 2018,"£172,000","£262,500",Semi,+53%
G13,Oct 2007,Dec 2018,"£139,995","£99,000",Flat,-29%
G13,Oct 2007,Dec 2018,"£303,250","£359,000",Detached,+18%
G13,Oct 2007,Dec 2018,"£149,000","£110,000",All,-26%
G13,Oct 2007,Dec 2018,"£244,985","£148,750",Terraced,-39%
G13,Oct 2007,Dec 2018,"£125,000","£162,000",Semi,+30%
G14,Oct 2007,Dec 2018,"£86,995","£85,000",Flat,-2%
G14,Oct 2007,Dec 2018,"£249,995","£300,000",Detached,+20%
G14,Oct 2007,Dec 2018,"£117,000","£87,500",All,-25%
G14,Oct 2007,Dec 2018,"£223,500","£212,475",Terraced,-5%
G14,Oct 2007,Dec 2018,"£225,000","£110,000",Semi,-51%
G15,Oct 2007,Dec 2018,"£85,000","£65,000",Flat,-24%
G15,Oct 2007,Dec 2018,"£239,498","£202,500",Detached,-15%
G15,Oct 2007,Dec 2018,"£99,950","£117,500",All,+18%
G15,Oct 2007,Dec 2018,"£110,500","£124,998",Terraced,+13%
G15,Oct 2007,Dec 2018,"£99,995","£200,000",Semi,+100%
G2,Oct 2007,Dec 2018,"£175,000","£149,000",Flat,-15%
G2,Oct 2007,Dec 2018,-,-,Detached,-
G2,Oct 2007,Dec 2018,"£172,475","£129,500",All,-25%
G2,Oct 2007,Dec 2018,"£164,500",-,Terraced,-
G2,Oct 2007,Dec 2018,"£245,000",-,Semi,-
FK4,Oct 2007,Dec 2018,"£83,498","£60,000",Flat,-28%
FK4,Oct 2007,Dec 2018,"£187,750","£200,000",Detached,+7%
FK4,Oct 2007,Dec 2018,"£159,950","£144,000",All,-10%
FK4,Oct 2007,Dec 2018,"£79,998","£96,498",Terraced,+21%
FK4,Oct 2007,Dec 2018,"£159,498","£139,995",Semi,-12%
G20,Oct 2007,Dec 2018,"£129,500","£136,000",Flat,+5%
G20,Oct 2007,Dec 2018,"£195,000","£290,000",Detached,+49%
G20,Oct 2007,Dec 2018,"£134,995","£140,000",All,+4%
G20,Oct 2007,Dec 2018,"£134,973","£160,000",Terraced,+19%
G20,Oct 2007,Dec 2018,"£135,000","£140,000",Semi,+4%
G21,Oct 2007,Dec 2018,"£76,995","£65,500",Flat,-15%
G21,Oct 2007,Dec 2018,"£143,000",-,Detached,-
G21,Oct 2007,Dec 2018,"£87,500","£70,000",All,-20%
G21,Oct 2007,Dec 2018,"£111,000","£126,000",Terraced,+14%
G21,Oct 2007,Dec 2018,"£118,995","£135,000",Semi,+13%
G22,Oct 2007,Dec 2018,"£74,500","£62,000",Flat,-17%
G22,Oct 2007,Dec 2018,"£249,000",-,Detached,-
G22,Oct 2007,Dec 2018,"£99,748","£75,000",All,-25%
G22,Oct 2007,Dec 2018,"£99,995","£97,473",Terraced,-3%
G22,Oct 2007,Dec 2018,"£77,000","£80,000",Semi,+4%
G23,Oct 2007,Dec 2018,"£83,750","£73,000",Flat,-13%
G23,Oct 2007,Dec 2018,"£280,000","£299,000",Detached,+7%
G23,Oct 2007,Dec 2018,"£256,500","£93,500",All,-64%
G23,Oct 2007,Dec 2018,"£95,998","£100,000",Terraced,+4%
G23,Oct 2007,Dec 2018,"£148,000","£122,500",Semi,-17%
G3,Oct 2007,Dec 2018,"£169,000","£182,500",Flat,+8%
G3,Oct 2007,Dec 2018,-,-,Detached,-
G3,Oct 2007,Dec 2018,"£175,000","£185,000",All,+6%
G3,Oct 2007,Dec 2018,"£252,500","£685,000",Terraced,+171%
G3,Oct 2007,Dec 2018,"£145,000",-,Semi,-
G31,Oct 2007,Dec 2018,"£109,973","£110,000",Flat,+0%
G31,Oct 2007,Dec 2018,-,-,Detached,-
G31,Oct 2007,Dec 2018,"£110,000","£115,000",All,+5%
G31,Oct 2007,Dec 2018,"£152,498","£125,000",Terraced,-18%
G31,Oct 2007,Dec 2018,"£146,000","£169,000",Semi,+16%
G32,Oct 2007,Dec 2018,"£81,248","£75,000",Flat,-8%
G32,Oct 2007,Dec 2018,"£218,000","£335,000",Detached,+54%
G32,Oct 2007,Dec 2018,"£103,998","£89,973",All,-13%
G32,Oct 2007,Dec 2018,"£148,498","£95,000",Terraced,-36%
G32,Oct 2007,Dec 2018,"£122,995","£120,000",Semi,-2%
G33,Oct 2007,Dec 2018,"£89,950","£75,000",Flat,-17%
G33,Oct 2007,Dec 2018,"£208,000","£287,995",Detached,+38%
G33,Oct 2007,Dec 2018,"£149,998","£175,000",All,+17%
G33,Oct 2007,Dec 2018,"£120,000","£126,998",Terraced,+6%
G33,Oct 2007,Dec 2018,"£135,000","£140,000",Semi,+4%
G34,Oct 2007,Dec 2018,"£65,000","£49,000",Flat,-25%
G34,Oct 2007,Dec 2018,-,-,Detached,-
G34,Oct 2007,Dec 2018,"£65,000","£55,000",All,-15%
G34,Oct 2007,Dec 2018,-,"£69,500",Terraced,-
G34,Oct 2007,Dec 2018,-,"£107,500",Semi,-
G4,Oct 2007,Dec 2018,"£159,000","£149,995",Flat,-6%
G4,Oct 2007,Dec 2018,-,-,Detached,-
G4,Oct 2007,Dec 2018,"£150,000","£149,995",All,-0%
G4,Oct 2007,Dec 2018,"£200,500",-,Terraced,-
G4,Oct 2007,Dec 2018,-,-,Semi,-
G40,Oct 2007,Dec 2018,"£118,000","£120,000",Flat,+2%
G40,Oct 2007,Dec 2018,-,-,Detached,-
G40,Oct 2007,Dec 2018,"£112,000","£145,000",All,+29%
G40,Oct 2007,Dec 2018,"£105,000","£165,000",Terraced,+57%
G40,Oct 2007,Dec 2018,"£112,498",-,Semi,-
G41,Oct 2007,Dec 2018,"£134,950","£149,000",Flat,+10%
G41,Oct 2007,Dec 2018,"£625,000","£477,500",Detached,-24%
G41,Oct 2007,Dec 2018,"£142,500","£155,000",All,+9%
G41,Oct 2007,Dec 2018,"£207,475",-,Terraced,-
G41,Oct 2007,Dec 2018,"£375,000","£380,000",Semi,+1%
G43,Oct 2007,Dec 2018,"£127,475","£135,000",Flat,+6%
G43,Oct 2007,Dec 2018,"£270,000","£339,995",Detached,+26%
G43,Oct 2007,Dec 2018,"£151,498","£209,995",All,+39%
G43,Oct 2007,Dec 2018,"£209,000","£224,998",Terraced,+8%
G43,Oct 2007,Dec 2018,"£219,500","£294,995",Semi,+34%
G42,Oct 2007,Dec 2018,"£98,500","£92,498",Flat,-6%
G42,Oct 2007,Dec 2018,-,"£420,000",Detached,-
G42,Oct 2007,Dec 2018,"£99,995","£110,000",All,+10%
G42,Oct 2007,Dec 2018,"£149,000","£85,000",Terraced,-43%
G42,Oct 2007,Dec 2018,"£210,000","£147,498",Semi,-30%
G45,Oct 2007,Dec 2018,"£65,995","£62,000",Flat,-6%
G45,Oct 2007,Dec 2018,"£159,950",-,Detached,-
G45,Oct 2007,Dec 2018,"£89,995","£64,000",All,-29%
G45,Oct 2007,Dec 2018,"£106,998","£110,000",Terraced,+3%
G45,Oct 2007,Dec 2018,"£84,998","£125,000",Semi,+47%
G44,Oct 2007,Dec 2018,"£92,995","£118,000",Flat,+27%
G44,Oct 2007,Dec 2018,"£379,000","£320,000",Detached,-16%
G44,Oct 2007,Dec 2018,"£99,950","£140,000",All,+40%
G44,Oct 2007,Dec 2018,"£206,975","£207,500",Terraced,+0%
G44,Oct 2007,Dec 2018,"£280,000","£210,000",Semi,-25%
G46,Oct 2007,Dec 2018,"£135,000","£120,000",Flat,-11%
G46,Oct 2007,Dec 2018,"£386,250","£375,000",Detached,-3%
G46,Oct 2007,Dec 2018,"£199,000","£185,000",All,-7%
G46,Oct 2007,Dec 2018,"£152,000","£155,000",Terraced,+2%
G46,Oct 2007,Dec 2018,"£208,000","£230,000",Semi,+11%
G5,Oct 2007,Dec 2018,"£139,950","£134,500",Flat,-4%
G5,Oct 2007,Dec 2018,-,-,Detached,-
G5,Oct 2007,Dec 2018,"£140,475","£137,000",All,-2%
G5,Oct 2007,Dec 2018,"£144,997",-,Terraced,-
G5,Oct 2007,Dec 2018,-,"£169,997",Semi,-
G51,Oct 2007,Dec 2018,"£105,000","£89,750",Flat,-15%
G51,Oct 2007,Dec 2018,-,"£159,995",Detached,-
G51,Oct 2007,Dec 2018,"£109,000","£87,000",All,-20%
G51,Oct 2007,Dec 2018,"£134,950","£69,000",Terraced,-49%
G51,Oct 2007,Dec 2018,"£135,000","£70,000",Semi,-48%
G52,Oct 2007,Dec 2018,"£79,995","£75,000",Flat,-6%
G52,Oct 2007,Dec 2018,-,"£178,000",Detached,-
G52,Oct 2007,Dec 2018,"£87,500","£82,000",All,-6%
G52,Oct 2007,Dec 2018,"£90,000","£110,000",Terraced,+22%
G52,Oct 2007,Dec 2018,"£127,000","£167,500",Semi,+32%
G53,Oct 2007,Dec 2018,"£82,000","£80,000",Flat,-2%
G53,Oct 2007,Dec 2018,"£199,950","£250,000",Detached,+25%
G53,Oct 2007,Dec 2018,"£129,250","£145,000",All,+12%
G53,Oct 2007,Dec 2018,"£109,000","£85,498",Terraced,-22%
G53,Oct 2007,Dec 2018,"£117,250","£130,000",Semi,+11%
G58,Dec 2016,Jan 2018,"£135,995","£146,495",Flat,+8%
G58,Dec 2016,Jan 2018,"£239,495",-,Detached,-
G58,Dec 2016,Jan 2018,"£192,995","£146,495",All,-24%
G58,Dec 2016,Jan 2018,"£171,995",-,Terraced,-
G58,Dec 2016,Jan 2018,"£193,995",-,Semi,-
G60,Oct 2007,Dec 2018,"£128,500","£68,995",Flat,-46%
G60,Oct 2007,Dec 2018,"£228,500","£369,500",Detached,+62%
G60,Oct 2007,Dec 2018,"£144,000","£74,995",All,-48%
G60,Oct 2007,Dec 2018,"£109,995","£95,000",Terraced,-14%
G60,Oct 2007,Dec 2018,"£169,748","£195,500",Semi,+15%
G61,Oct 2007,Dec 2018,"£210,000","£219,000",Flat,+4%
G61,Oct 2007,Dec 2018,"£340,000","£475,000",Detached,+40%
G61,Oct 2007,Dec 2018,"£270,000","£322,000",All,+19%
G61,Oct 2007,Dec 2018,"£189,500","£175,000",Terraced,-8%
G61,Oct 2007,Dec 2018,"£215,000","£232,000",Semi,+8%
G62,Oct 2007,Dec 2018,"£132,000","£150,000",Flat,+14%
G62,Oct 2007,Dec 2018,"£349,000","£516,500",Detached,+48%
G62,Oct 2007,Dec 2018,"£195,000","£266,998",All,+37%
G62,Oct 2007,Dec 2018,"£129,500","£143,000",Terraced,+10%
G62,Oct 2007,Dec 2018,"£159,000","£277,500",Semi,+75%
G63,Oct 2007,Dec 2018,"£149,500","£89,998",Flat,-40%
G63,Oct 2007,Dec 2018,"£497,500","£385,000",Detached,-23%
G63,Oct 2007,Dec 2018,"£292,000","£300,000",All,+3%
G63,Oct 2007,Dec 2018,"£132,500","£135,000",Terraced,+2%
G63,Oct 2007,Dec 2018,"£167,500","£215,000",Semi,+28%
G64,Oct 2007,Dec 2018,"£120,000","£112,000",Flat,-7%
G64,Oct 2007,Dec 2018,"£215,000","£285,000",Detached,+33%
G64,Oct 2007,Dec 2018,"£190,000","£167,500",All,-12%
G64,Oct 2007,Dec 2018,"£117,000","£148,000",Terraced,+26%
G64,Oct 2007,Dec 2018,"£175,000","£167,500",Semi,-4%
G66,Oct 2007,Dec 2018,"£79,995","£69,500",Flat,-13%
G66,Oct 2007,Dec 2018,"£247,498","£335,000",Detached,+35%
G66,Oct 2007,Dec 2018,"£135,998","£150,000",All,+10%
G66,Oct 2007,Dec 2018,"£99,000","£115,000",Terraced,+16%
G66,Oct 2007,Dec 2018,"£129,000","£168,000",Semi,+30%
G65,Oct 2007,Dec 2018,"£79,995","£63,998",Flat,-20%
G65,Oct 2007,Dec 2018,"£229,000","£235,000",Detached,+3%
G65,Oct 2007,Dec 2018,"£107,498","£128,000",All,+19%
G65,Oct 2007,Dec 2018,"£95,995","£87,500",Terraced,-9%
G65,Oct 2007,Dec 2018,"£115,995","£132,500",Semi,+14%
G67,Oct 2007,Dec 2018,"£58,000","£47,000",Flat,-19%
G67,Oct 2007,Dec 2018,"£169,995","£185,000",Detached,+9%
G67,Oct 2007,Dec 2018,"£80,000","£65,500",All,-18%
G67,Oct 2007,Dec 2018,"£82,995","£75,000",Terraced,-10%
G67,Oct 2007,Dec 2018,"£99,000","£87,500",Semi,-12%
G68,Oct 2007,Dec 2018,"£144,995","£79,950",Flat,-45%
G68,Oct 2007,Dec 2018,"£249,995","£291,995",Detached,+17%
G68,Oct 2007,Dec 2018,"£219,500","£247,498",All,+13%
G68,Oct 2007,Dec 2018,"£102,995","£125,000",Terraced,+21%
G68,Oct 2007,Dec 2018,"£189,498","£138,000",Semi,-27%
G69,Oct 2007,Dec 2018,"£85,000","£76,000",Flat,-11%
G69,Oct 2007,Dec 2018,"£199,500","£260,995",Detached,+31%
G69,Oct 2007,Dec 2018,"£159,995","£161,498",All,+1%
G69,Oct 2007,Dec 2018,"£114,998","£127,500",Terraced,+11%
G69,Oct 2007,Dec 2018,"£133,750","£149,995",Semi,+12%
G71,Oct 2007,Dec 2018,"£122,500","£136,000",Flat,+11%
G71,Oct 2007,Dec 2018,"£265,000","£310,000",Detached,+17%
G71,Oct 2007,Dec 2018,"£142,000","£275,000",All,+94%
G71,Oct 2007,Dec 2018,"£99,498","£105,000",Terraced,+6%
G71,Oct 2007,Dec 2018,"£131,498","£145,000",Semi,+10%
G72,Oct 2007,Dec 2018,"£114,950","£74,748",Flat,-35%
G72,Oct 2007,Dec 2018,"£196,500","£252,498",Detached,+28%
G72,Oct 2007,Dec 2018,"£167,498","£175,000",All,+4%
G72,Oct 2007,Dec 2018,"£93,613","£130,000",Terraced,+39%
G72,Oct 2007,Dec 2018,"£134,000","£156,478",Semi,+17%
G74,Oct 2007,Dec 2018,"£93,498","£65,000",Flat,-30%
G74,Oct 2007,Dec 2018,"£349,998","£306,498",Detached,-12%
G74,Oct 2007,Dec 2018,"£139,000","£114,995",All,-17%
G74,Oct 2007,Dec 2018,"£115,998","£114,998",Terraced,-1%
G74,Oct 2007,Dec 2018,"£135,000","£140,000",Semi,+4%
G73,Oct 2007,Dec 2018,"£79,995","£80,000",Flat,+0%
G73,Oct 2007,Dec 2018,"£245,000","£255,000",Detached,+4%
G73,Oct 2007,Dec 2018,"£122,500","£115,000",All,-6%
G73,Oct 2007,Dec 2018,"£105,000","£117,500",Terraced,+12%
G73,Oct 2007,Dec 2018,"£184,973","£220,000",Semi,+19%
G75,Oct 2007,Dec 2018,"£79,973","£58,750",Flat,-27%
G75,Oct 2007,Dec 2018,"£221,248","£257,750",Detached,+16%
G75,Oct 2007,Dec 2018,"£119,500","£110,000",All,-8%
G75,Oct 2007,Dec 2018,"£104,998","£109,950",Terraced,+5%
G75,Oct 2007,Dec 2018,"£129,000","£140,000",Semi,+9%
G77,Oct 2007,Dec 2018,"£254,500","£285,000",Flat,+12%
G77,Oct 2007,Dec 2018,"£295,000","£399,500",Detached,+35%
G77,Oct 2007,Dec 2018,"£279,000","£307,000",All,+10%
G77,Oct 2007,Dec 2018,"£250,000","£115,000",Terraced,-54%
G77,Oct 2007,Dec 2018,"£185,000","£185,000",Semi,0%
G78,Oct 2007,Dec 2018,"£64,000","£59,950",Flat,-6%
G78,Oct 2007,Dec 2018,"£215,000","£264,000",Detached,+23%
G78,Oct 2007,Dec 2018,"£116,000","£107,000",All,-8%
G78,Oct 2007,Dec 2018,"£90,000","£94,000",Terraced,+4%
G78,Oct 2007,Dec 2018,"£127,500","£125,000",Semi,-2%
G76,Oct 2007,Dec 2018,"£115,000","£139,000",Flat,+21%
G76,Oct 2007,Dec 2018,"£285,000","£371,000",Detached,+30%
G76,Oct 2007,Dec 2018,"£192,500","£195,000",All,+1%
G76,Oct 2007,Dec 2018,"£167,000","£165,000",Terraced,-1%
G76,Oct 2007,Dec 2018,"£198,500","£230,000",Semi,+16%
G81,Oct 2007,Dec 2018,"£88,500","£69,995",Flat,-21%
G81,Oct 2007,Dec 2018,"£219,998","£265,000",Detached,+20%
G81,Oct 2007,Dec 2018,"£115,000","£83,495",All,-27%
G81,Oct 2007,Dec 2018,"£115,998","£127,998",Terraced,+10%
G81,Oct 2007,Dec 2018,"£142,000","£162,498",Semi,+14%
G82,Oct 2007,Dec 2018,"£92,000","£67,498",Flat,-27%
G82,Oct 2007,Dec 2018,"£257,250","£265,000",Detached,+3%
G82,Oct 2007,Dec 2018,"£124,998","£82,000",All,-34%
G82,Oct 2007,Dec 2018,"£83,000","£74,000",Terraced,-11%
G82,Oct 2007,Dec 2018,"£160,000","£117,000",Semi,-27%
G83,Oct 2007,Dec 2018,"£85,000","£70,000",Flat,-18%
G83,Oct 2007,Dec 2018,"£267,500","£290,000",Detached,+8%
G83,Oct 2007,Dec 2018,"£119,995","£108,000",All,-10%
G83,Oct 2007,Dec 2018,"£92,000","£89,900",Terraced,-2%
G83,Oct 2007,Dec 2018,"£119,995","£105,000",Semi,-12%
G84,Oct 2007,Dec 2018,"£120,000","£107,500",Flat,-10%
G84,Oct 2007,Dec 2018,"£275,000","£295,000",Detached,+7%
G84,Oct 2007,Dec 2018,"£235,000","£188,000",All,-20%
G84,Oct 2007,Dec 2018,"£125,000","£93,000",Terraced,-26%
G84,Oct 2007,Dec 2018,"£254,500","£185,000",Semi,-27%
